<Hit {'category': u' toy ', 'description': u' transact rang billet preposit ice patter bed ', 'title': u' merchandis varactor ', 'id': 2623, 'phone': u'8234841656', 'address': u'university of california san francisco', 'email': u'srodriguez@pierce-lopez.com', 'name': u'luis green'}>
<Hit {'category': u' applianc ', 'description': u' purchas vers comma operand schoolhous ', 'title': u' mattress ', 'id': 6154, 'phone': u'9124247751', 'address': u'76302', 'email': u'gdiaz@salazar-hill.com', 'name': u'tanya knight'}>
<Hit {'category': u' bed ', 'description': u' queen mattress for grab ', 'title': u' queen mattress ', 'id': 50, 'phone': u'8208214258', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'kevintorres@phillips.com', 'name': u'kristen ford'}>
<Hit {'category': u' bed ', 'description': u' queen mattress in good condit ', 'title': u' queen mattress ', 'id': 4, 'phone': u'1416798523', 'address': u'6515 kemp blvd, wichita falls tx 76308', 'email': u'christinewilliams@houston.com', 'name': u'heidi marshall'}>
<Hit {'category': u' bed ', 'description': u' singl mattress in good condit ', 'title': u' singl mattress ', 'id': 5, 'phone': u'6688692001', 'address': u'2901  county road 648  farmersville tx 75442', 'email': u'meganmartin@carter.net', 'name': u'ronald herrera'}>
<Hit {'category': u' bed ', 'description': u' twin mattress in good condit ', 'title': u' twin matttress ', 'id': 3, 'phone': u'3433896542', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'wanderson@gmail.com', 'name': u'mr. jeffrey moses'}>
<Hit {'category': u' bed ', 'description': u' wish accid mattress depend ', 'title': u' thermomet ', 'id': 8150, 'phone': u'9068048460', 'address': u'94356', 'email': u'tjones@hernandez-roberts.com', 'name': u'timothy pham'}>
<Hit {'category': u' bed ', 'description': u' in good qualiti ', 'title': u' queen mattress ', 'id': 3004, 'phone': u'940-704-5444', 'address': u'4700 taft blvd ,76308', 'email': u'harrypotter@mymsutexas.edu', 'name': u'hary'}>
<Hit {'category': u' bed ', 'description': u' monolith bed moistur calib strength danger ', 'title': u' food element hull ', 'id': 3502, 'phone': u'7494308457', 'address': u'university of california santa barbara', 'email': u'newtonkaitlyn@shepherd.org', 'name': u'corey butler'}>
<Hit {'category': u' bed ', 'description': u' gyroscop function casualti eighth bed saddl ', 'title': u' tendenc ', 'id': 9080, 'phone': u'5291633368', 'address': u'76308', 'email': u'marycobb@parker-malone.com', 'name': u'latasha west'}>
<Hit {'category': u' bed ', 'description': u' manag defici sole natur truth edg mattress ', 'title': u' locat gate ', 'id': 3436, 'phone': u'7048045831', 'address': u'university of california san diego', 'email': u'dgarcia@wilson-woods.biz', 'name': u'david davis'}>
<Hit {'category': u' applianc ', 'description': u' purchas vers comma operand schoolhous ', 'title': u' mattress ', 'id': 6154, 'phone': u'9124247751', 'address': u'76302', 'email': u'gdiaz@salazar-hill.com', 'name': u'tanya knight'}>
<Hit {'category': u' cloth ', 'description': u' address cloth knock nomenclatur sod hour transmitt messeng examin ', 'title': u' cloth origin ', 'id': 2640, 'phone': u'4922979708', 'address': u'university of california santa cruz', 'email': u'teresa49@spencer.biz', 'name': u'sarah sanders'}>
<Hit {'category': u' cloth ', 'description': u' cloth knee tissu ', 'title': u' want debit ', 'id': 4786, 'phone': u'2929981254', 'address': u'university of california san francisco', 'email': u'ellisonmark@yahoo.com', 'name': u'brooke mercado'}>
<Hit {'category': u' cloth ', 'description': u' busi envelop shear cloth identif ', 'title': u' rate video oxygen ', 'id': 8239, 'phone': u'4725490444', 'address': u'94538', 'email': u'rclark@torres-yates.info', 'name': u'matthew odonnell'}>
<Hit {'category': u' cloth ', 'description': u' idea tail success alibi cloth oil ', 'title': u' brook ', 'id': 3703, 'phone': u'8227551267', 'address': u'university of california davis', 'email': u'usanchez@hall.com', 'name': u'ebony cox'}>
<Hit {'category': u' cloth ', 'description': u' decrement wish examin inquiri cloth feel thank bed commit ', 'title': u' titl ', 'id': 3669, 'phone': u'5501221216', 'address': u'university of california berkley', 'email': u'santanaryan@hotmail.com', 'name': u'lauren bowman'}>
<Hit {'category': u' applianc ', 'description': u' hashmark releas baromet cloth ', 'title': u' abras trap ', 'id': 2569, 'phone': u'6617075928', 'address': u'university of california los angeles', 'email': u'jessicataylor@clark.net', 'name': u'alyssa smith'}>
<Hit {'category': u' book ', 'description': u' shout thank ram peacetim ', 'title': u' cloth tablespoon ', 'id': 2449, 'phone': u'3546120050', 'address': u'university of california riverside', 'email': u'cperkins@gmail.com', 'name': u'michael leach'}>
<Hit {'category': u' sport ', 'description': u' configur oil wind airport ', 'title': u' cloth energi ', 'id': 3637, 'phone': u'2102859252', 'address': u'university of california irvine', 'email': u'tgreene@carter.com', 'name': u'katie fisher'}>
<Hit {'category': u' kitchen ', 'description': u' sprayer look chief trial ', 'title': u' cloth train ', 'id': 3775, 'phone': u'2379858029', 'address': u'university of california santa cruz', 'email': u'sheila72@simpson.org', 'name': u'autumn carr'}>
<Hit {'category': u' miscellan ', 'description': u' three catcher reel trace trial ', 'title': u' elbow cloth ', 'id': 5961, 'phone': u'2793291026', 'address': u'32456', 'email': u'dlawson@harrison-mcmahon.org', 'name': u'jeanne montgomery'}>
<Hit {'category': u' cloth ', 'description': u' address cloth knock nomenclatur sod hour transmitt messeng examin ', 'title': u' cloth origin ', 'id': 2640, 'phone': u'4922979708', 'address': u'university of california santa cruz', 'email': u'teresa49@spencer.biz', 'name': u'sarah sanders'}>
<Hit {'category': u' cloth ', 'description': u' cloth knee tissu ', 'title': u' want debit ', 'id': 4786, 'phone': u'2929981254', 'address': u'university of california san francisco', 'email': u'ellisonmark@yahoo.com', 'name': u'brooke mercado'}>
<Hit {'category': u' cloth ', 'description': u' busi envelop shear cloth identif ', 'title': u' rate video oxygen ', 'id': 8239, 'phone': u'4725490444', 'address': u'94538', 'email': u'rclark@torres-yates.info', 'name': u'matthew odonnell'}>
<Hit {'category': u' cloth ', 'description': u' idea tail success alibi cloth oil ', 'title': u' brook ', 'id': 3703, 'phone': u'8227551267', 'address': u'university of california davis', 'email': u'usanchez@hall.com', 'name': u'ebony cox'}>
<Hit {'category': u' cloth ', 'description': u' decrement wish examin inquiri cloth feel thank bed commit ', 'title': u' titl ', 'id': 3669, 'phone': u'5501221216', 'address': u'university of california berkley', 'email': u'santanaryan@hotmail.com', 'name': u'lauren bowman'}>
<Hit {'category': u' applianc ', 'description': u' hashmark releas baromet cloth ', 'title': u' abras trap ', 'id': 2569, 'phone': u'6617075928', 'address': u'university of california los angeles', 'email': u'jessicataylor@clark.net', 'name': u'alyssa smith'}>
<Hit {'category': u' book ', 'description': u' shout thank ram peacetim ', 'title': u' cloth tablespoon ', 'id': 2449, 'phone': u'3546120050', 'address': u'university of california riverside', 'email': u'cperkins@gmail.com', 'name': u'michael leach'}>
<Hit {'category': u' sport ', 'description': u' configur oil wind airport ', 'title': u' cloth energi ', 'id': 3637, 'phone': u'2102859252', 'address': u'university of california irvine', 'email': u'tgreene@carter.com', 'name': u'katie fisher'}>
<Hit {'category': u' kitchen ', 'description': u' sprayer look chief trial ', 'title': u' cloth train ', 'id': 3775, 'phone': u'2379858029', 'address': u'university of california santa cruz', 'email': u'sheila72@simpson.org', 'name': u'autumn carr'}>
<Hit {'category': u' miscellan ', 'description': u' three catcher reel trace trial ', 'title': u' elbow cloth ', 'id': 5961, 'phone': u'2793291026', 'address': u'32456', 'email': u'dlawson@harrison-mcmahon.org', 'name': u'jeanne montgomery'}>
<Hit {'category': u' cloth ', 'description': u' address cloth knock nomenclatur sod hour transmitt messeng examin ', 'title': u' cloth origin ', 'id': 2640, 'phone': u'4922979708', 'address': u'university of california santa cruz', 'email': u'teresa49@spencer.biz', 'name': u'sarah sanders'}>
<Hit {'category': u' cloth ', 'description': u' cloth knee tissu ', 'title': u' want debit ', 'id': 4786, 'phone': u'2929981254', 'address': u'university of california san francisco', 'email': u'ellisonmark@yahoo.com', 'name': u'brooke mercado'}>
<Hit {'category': u' cloth ', 'description': u' busi envelop shear cloth identif ', 'title': u' rate video oxygen ', 'id': 8239, 'phone': u'4725490444', 'address': u'94538', 'email': u'rclark@torres-yates.info', 'name': u'matthew odonnell'}>
<Hit {'category': u' cloth ', 'description': u' idea tail success alibi cloth oil ', 'title': u' brook ', 'id': 3703, 'phone': u'8227551267', 'address': u'university of california davis', 'email': u'usanchez@hall.com', 'name': u'ebony cox'}>
<Hit {'category': u' cloth ', 'description': u' decrement wish examin inquiri cloth feel thank bed commit ', 'title': u' titl ', 'id': 3669, 'phone': u'5501221216', 'address': u'university of california berkley', 'email': u'santanaryan@hotmail.com', 'name': u'lauren bowman'}>
<Hit {'category': u' applianc ', 'description': u' hashmark releas baromet cloth ', 'title': u' abras trap ', 'id': 2569, 'phone': u'6617075928', 'address': u'university of california los angeles', 'email': u'jessicataylor@clark.net', 'name': u'alyssa smith'}>
<Hit {'category': u' book ', 'description': u' shout thank ram peacetim ', 'title': u' cloth tablespoon ', 'id': 2449, 'phone': u'3546120050', 'address': u'university of california riverside', 'email': u'cperkins@gmail.com', 'name': u'michael leach'}>
<Hit {'category': u' sport ', 'description': u' configur oil wind airport ', 'title': u' cloth energi ', 'id': 3637, 'phone': u'2102859252', 'address': u'university of california irvine', 'email': u'tgreene@carter.com', 'name': u'katie fisher'}>
<Hit {'category': u' kitchen ', 'description': u' sprayer look chief trial ', 'title': u' cloth train ', 'id': 3775, 'phone': u'2379858029', 'address': u'university of california santa cruz', 'email': u'sheila72@simpson.org', 'name': u'autumn carr'}>
<Hit {'category': u' miscellan ', 'description': u' three catcher reel trace trial ', 'title': u' elbow cloth ', 'id': 5961, 'phone': u'2793291026', 'address': u'32456', 'email': u'dlawson@harrison-mcmahon.org', 'name': u'jeanne montgomery'}>
<Hit {'category': u' cloth ', 'description': u' funki jacket ', 'title': u' jacket ', 'id': 9007, 'phone': u'940-704-4321', 'address': u'4700 taft blvd, 76308', 'email': u'ria@mymsutexas.edu', 'name': u'ria'}>
<Hit {'category': u' cloth ', 'description': u' funki jacket ', 'title': u' jacket ', 'id': 9008, 'phone': u'940-704-4321', 'address': u'4700 taft blvd, 76308', 'email': u'ria@mymsutexas.edu', 'name': u'ria'}>
<Hit {'category': u' cloth ', 'description': u' address cloth knock nomenclatur sod hour transmitt messeng examin ', 'title': u' cloth origin ', 'id': 2640, 'phone': u'4922979708', 'address': u'university of california santa cruz', 'email': u'teresa49@spencer.biz', 'name': u'sarah sanders'}>
<Hit {'category': u' cloth ', 'description': u' cloth knee tissu ', 'title': u' want debit ', 'id': 4786, 'phone': u'2929981254', 'address': u'university of california san francisco', 'email': u'ellisonmark@yahoo.com', 'name': u'brooke mercado'}>
<Hit {'category': u' cloth ', 'description': u' busi envelop shear cloth identif ', 'title': u' rate video oxygen ', 'id': 8239, 'phone': u'4725490444', 'address': u'94538', 'email': u'rclark@torres-yates.info', 'name': u'matthew odonnell'}>
<Hit {'category': u' cloth ', 'description': u' idea tail success alibi cloth oil ', 'title': u' brook ', 'id': 3703, 'phone': u'8227551267', 'address': u'university of california davis', 'email': u'usanchez@hall.com', 'name': u'ebony cox'}>
<Hit {'category': u' season ', 'description': u' evacu nerv nation ', 'title': u' jacket ', 'id': 2285, 'phone': u'3361215453', 'address': u'university of california santa cruz', 'email': u'christinafisher@hotmail.com', 'name': u'melissa lang'}>
<Hit {'category': u' miscellan ', 'description': u' trrwht5j ', 'title': u' jacket ', 'id': 9110, 'phone': u'940-704-4321', 'address': u'4700 taft blvd, 76308', 'email': u'ria@mymsutexas.edu', 'name': u'ria'}>
<Hit {'category': u' cloth ', 'description': u' displac runner mug certif medicin surg ship agent voic ', 'title': u' streak situat jacket ', 'id': 4640, 'phone': u'8923693778', 'address': u'university of california riverside', 'email': u'claytonsara@strickland-mcneil.com', 'name': u'angela hernandez'}>
<Hit {'category': u' cloth ', 'description': u' jacket batch wage conn nerv updat soil candl ', 'title': u' gasket mist root ', 'id': 2215, 'phone': u'9258902567', 'address': u'university of california merced', 'email': u'garciajustin@orozco-walker.biz', 'name': u'marissa padilla dds'}>
<Hit {'category': u' bed ', 'description': u' queen mattress for grab ', 'title': u' queen mattress ', 'id': 50, 'phone': u'8208214258', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'kevintorres@phillips.com', 'name': u'kristen ford'}>
<Hit {'category': u' bed ', 'description': u' queen mattress in good condit ', 'title': u' queen mattress ', 'id': 4, 'phone': u'1416798523', 'address': u'6515 kemp blvd, wichita falls tx 76308', 'email': u'christinewilliams@houston.com', 'name': u'heidi marshall'}>
<Hit {'category': u' bed ', 'description': u' singl mattress in good condit ', 'title': u' singl mattress ', 'id': 5, 'phone': u'6688692001', 'address': u'2901  county road 648  farmersville tx 75442', 'email': u'meganmartin@carter.net', 'name': u'ronald herrera'}>
<Hit {'category': u' bed ', 'description': u' twin mattress in good condit ', 'title': u' twin matttress ', 'id': 3, 'phone': u'3433896542', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'wanderson@gmail.com', 'name': u'mr. jeffrey moses'}>
<Hit {'category': u' bed ', 'description': u' wish accid mattress depend ', 'title': u' thermomet ', 'id': 8150, 'phone': u'9068048460', 'address': u'94356', 'email': u'tjones@hernandez-roberts.com', 'name': u'timothy pham'}>
<Hit {'category': u' bed ', 'description': u' in good qualiti ', 'title': u' queen mattress ', 'id': 3004, 'phone': u'940-704-5444', 'address': u'4700 taft blvd ,76308', 'email': u'harrypotter@mymsutexas.edu', 'name': u'hary'}>
<Hit {'category': u' bed ', 'description': u' monolith bed moistur calib strength danger ', 'title': u' food element hull ', 'id': 3502, 'phone': u'7494308457', 'address': u'university of california santa barbara', 'email': u'newtonkaitlyn@shepherd.org', 'name': u'corey butler'}>
<Hit {'category': u' bed ', 'description': u' gyroscop function casualti eighth bed saddl ', 'title': u' tendenc ', 'id': 9080, 'phone': u'5291633368', 'address': u'76308', 'email': u'marycobb@parker-malone.com', 'name': u'latasha west'}>
<Hit {'category': u' bed ', 'description': u' manag defici sole natur truth edg mattress ', 'title': u' locat gate ', 'id': 3436, 'phone': u'7048045831', 'address': u'university of california san diego', 'email': u'dgarcia@wilson-woods.biz', 'name': u'david davis'}>
<Hit {'category': u' applianc ', 'description': u' purchas vers comma operand schoolhous ', 'title': u' mattress ', 'id': 6154, 'phone': u'9124247751', 'address': u'76302', 'email': u'gdiaz@salazar-hill.com', 'name': u'tanya knight'}>
<Hit {'category': u' bed ', 'description': u' queen mattress for grab ', 'title': u' queen mattress ', 'id': 50, 'phone': u'8208214258', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'kevintorres@phillips.com', 'name': u'kristen ford'}>
<Hit {'category': u' bed ', 'description': u' queen mattress in good condit ', 'title': u' queen mattress ', 'id': 4, 'phone': u'1416798523', 'address': u'6515 kemp blvd, wichita falls tx 76308', 'email': u'christinewilliams@houston.com', 'name': u'heidi marshall'}>
<Hit {'category': u' bed ', 'description': u' singl mattress in good condit ', 'title': u' singl mattress ', 'id': 5, 'phone': u'6688692001', 'address': u'2901  county road 648  farmersville tx 75442', 'email': u'meganmartin@carter.net', 'name': u'ronald herrera'}>
<Hit {'category': u' bed ', 'description': u' twin mattress in good condit ', 'title': u' twin matttress ', 'id': 3, 'phone': u'3433896542', 'address': u'4001 southwest pkwy, wichita falls, tx, 76308', 'email': u'wanderson@gmail.com', 'name': u'mr. jeffrey moses'}>
<Hit {'category': u' bed ', 'description': u' wish accid mattress depend ', 'title': u' thermomet ', 'id': 8150, 'phone': u'9068048460', 'address': u'94356', 'email': u'tjones@hernandez-roberts.com', 'name': u'timothy pham'}>
<Hit {'category': u' bed ', 'description': u' in good qualiti ', 'title': u' queen mattress ', 'id': 3004, 'phone': u'940-704-5444', 'address': u'4700 taft blvd ,76308', 'email': u'harrypotter@mymsutexas.edu', 'name': u'hary'}>
<Hit {'category': u' bed ', 'description': u' monolith bed moistur calib strength danger ', 'title': u' food element hull ', 'id': 3502, 'phone': u'7494308457', 'address': u'university of california santa barbara', 'email': u'newtonkaitlyn@shepherd.org', 'name': u'corey butler'}>
<Hit {'category': u' bed ', 'description': u' gyroscop function casualti eighth bed saddl ', 'title': u' tendenc ', 'id': 9080, 'phone': u'5291633368', 'address': u'76308', 'email': u'marycobb@parker-malone.com', 'name': u'latasha west'}>
<Hit {'category': u' bed ', 'description': u' manag defici sole natur truth edg mattress ', 'title': u' locat gate ', 'id': 3436, 'phone': u'7048045831', 'address': u'university of california san diego', 'email': u'dgarcia@wilson-woods.biz', 'name': u'david davis'}>
<Hit {'category': u' applianc ', 'description': u' purchas vers comma operand schoolhous ', 'title': u' mattress ', 'id': 6154, 'phone': u'9124247751', 'address': u'76302', 'email': u'gdiaz@salazar-hill.com', 'name': u'tanya knight'}>
<Hit {'category': u' electron ', 'description': u' mobil in work condit ', 'title': u' samsung ', 'id': 98, 'phone': u'5930265919', 'address': u'76301', 'email': u'scottkevin@clarke.com', 'name': u'melissa collins'}>
<Hit {'category': u' electron ', 'description': u' mobil in work condit ', 'title': u' iphon 8 ', 'id': 101, 'phone': u'1783359497', 'address': u'76302', 'email': u'gregcervantes@fowler.net', 'name': u'daniel hernandez'}>
<Hit {'category': u' electron ', 'description': u' mobil in work condit ', 'title': u' samsung ', 'id': 131, 'phone': u'5317478982', 'address': u'76305', 'email': u'robertmunoz@mercado-avery.com', 'name': u'victoria martinez'}>
<Hit {'category': u' electron ', 'description': u' mobil in work condit ', 'title': u'  ', 'id': 221, 'phone': u'6201932594', 'address': u'76311', 'email': u'michaelwest@daugherty.info', 'name': u'grant tapia'}>
<Hit {'category': u' electron ', 'description': u' mobil in work condit ', 'title': u'  ', 'id': 230, 'phone': u'9412743654', 'address': u'76367', 'email': u'amartin@hotmail.com', 'name': u'joshua ortiz'}>
<Hit {'category': u' electron ', 'description': u' mixtur veteran ticket visitor ', 'title': u' electron ', 'id': 7972, 'phone': u'2111749116', 'address': u'32456', 'email': u'coxalexis@snyder.biz', 'name': u'matthew washington'}>
<Hit {'category': u' electron ', 'description': u' electron overal instructor ', 'title': u' navig reservist ', 'id': 8590, 'phone': u'5911577676', 'address': u'76302', 'email': u'imartinez@gmail.com', 'name': u'brandon lee'}>
<Hit {'category': u' electron ', 'description': u' mobiles-light scratch ', 'title': u' samsung mobil ', 'id': 72, 'phone': u'9058095723', 'address': u'300 n burnett st  76306', 'email': u'elizabeth73@gutierrez.com', 'name': u'gina rojas'}>
<Hit {'category': u' cloth ', 'description': u' line thermomet teeth ', 'title': u' electron ', 'id': 8938, 'phone': u'2571885114', 'address': u'94568', 'email': u'hcox@meyer.com', 'name': u'april bradley'}>
<Hit {'category': u' electron ', 'description': u' cage infer profici butter self freedom ', 'title': u' characterist deal electron ', 'id': 3047, 'phone': u'7514688520', 'address': u'university of california riverside', 'email': u'joseph36@barnes.com', 'name': u'anthony franklin'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 74, 'phone': u'4594741000', 'address': u'76301', 'email': u'erikaescobar@webb-patel.org', 'name': u'kelly mckinney'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 78, 'phone': u'4689785993', 'address': u'76301', 'email': u'csilva@gmail.com', 'name': u'jeffrey smith'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 82, 'phone': u'4686126577', 'address': u'76301', 'email': u'james50@hotmail.com', 'name': u'elizabeth woods'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 90, 'phone': u'7648906235', 'address': u'76301', 'email': u'vroman@mendoza.biz', 'name': u'susan wilson'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 94, 'phone': u'4365638507', 'address': u'76301', 'email': u'vweiss@hotmail.com', 'name': u'jeffrey jones'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 114, 'phone': u'6885983223', 'address': u'76302', 'email': u'emitchell@yahoo.com', 'name': u'laura horton'}>
<Hit {'category': u' season ', 'description': u' scarv ', 'title': u' winter ', 'id': 128, 'phone': u'8040776825', 'address': u'76302', 'email': u'drewwright@gmail.com', 'name': u'meagan castro'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 143, 'phone': u'6714479993', 'address': u'76305', 'email': u'clarkmatthew@yahoo.com', 'name': u'charles ward'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 164, 'phone': u'9182448335', 'address': u'76306', 'email': u'nathan29@cisneros.net', 'name': u'jessica patterson'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 177, 'phone': u'1767116196', 'address': u'76308', 'email': u'jenniferfloyd@kelly.org', 'name': u'sara henry'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 74, 'phone': u'4594741000', 'address': u'76301', 'email': u'erikaescobar@webb-patel.org', 'name': u'kelly mckinney'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 78, 'phone': u'4689785993', 'address': u'76301', 'email': u'csilva@gmail.com', 'name': u'jeffrey smith'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 82, 'phone': u'4686126577', 'address': u'76301', 'email': u'james50@hotmail.com', 'name': u'elizabeth woods'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 90, 'phone': u'7648906235', 'address': u'76301', 'email': u'vroman@mendoza.biz', 'name': u'susan wilson'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 94, 'phone': u'4365638507', 'address': u'76301', 'email': u'vweiss@hotmail.com', 'name': u'jeffrey jones'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 114, 'phone': u'6885983223', 'address': u'76302', 'email': u'emitchell@yahoo.com', 'name': u'laura horton'}>
<Hit {'category': u' season ', 'description': u' scarv ', 'title': u' winter ', 'id': 128, 'phone': u'8040776825', 'address': u'76302', 'email': u'drewwright@gmail.com', 'name': u'meagan castro'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 143, 'phone': u'6714479993', 'address': u'76305', 'email': u'clarkmatthew@yahoo.com', 'name': u'charles ward'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 164, 'phone': u'9182448335', 'address': u'76306', 'email': u'nathan29@cisneros.net', 'name': u'jessica patterson'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 177, 'phone': u'1767116196', 'address': u'76308', 'email': u'jenniferfloyd@kelly.org', 'name': u'sara henry'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 74, 'phone': u'4594741000', 'address': u'76301', 'email': u'erikaescobar@webb-patel.org', 'name': u'kelly mckinney'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 78, 'phone': u'4689785993', 'address': u'76301', 'email': u'csilva@gmail.com', 'name': u'jeffrey smith'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 82, 'phone': u'4686126577', 'address': u'76301', 'email': u'james50@hotmail.com', 'name': u'elizabeth woods'}>
<Hit {'category': u' season ', 'description': u' coat ', 'title': u' winter ', 'id': 90, 'phone': u'7648906235', 'address': u'76301', 'email': u'vroman@mendoza.biz', 'name': u'susan wilson'}>
<Hit {'category': u' season ', 'description': u' jacket ', 'title': u' winter ', 'id': 94, 'phone': u'4365638507', 'address': u'76301', 'email': u'vweiss@hotmail.com', 'name': u'jeffrey jones'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 114, 'phone': u'6885983223', 'address': u'76302', 'email': u'emitchell@yahoo.com', 'name': u'laura horton'}>
<Hit {'category': u' season ', 'description': u' scarv ', 'title': u' winter ', 'id': 128, 'phone': u'8040776825', 'address': u'76302', 'email': u'drewwright@gmail.com', 'name': u'meagan castro'}>
<Hit {'category': u' season ', 'description': u' glove ', 'title': u' winter ', 'id': 143, 'phone': u'6714479993', 'address': u'76305', 'email': u'clarkmatthew@yahoo.com', 'name': u'charles ward'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 164, 'phone': u'9182448335', 'address': u'76306', 'email': u'nathan29@cisneros.net', 'name': u'jessica patterson'}>
<Hit {'category': u' season ', 'description': u' sweater ', 'title': u' winter ', 'id': 177, 'phone': u'1767116196', 'address': u'76308', 'email': u'jenniferfloyd@kelly.org', 'name': u'sara henry'}>
<Hit {'category': u' electron ', 'description': u' headphon ', 'title': u' headphon ', 'id': 190, 'phone': u'4022018497', 'address': u'76309', 'email': u'andrew50@hotmail.com', 'name': u'robert petersen'}>
<Hit {'category': u' electron ', 'description': u' headphon ', 'title': u' headphon ', 'id': 204, 'phone': u'3182122370', 'address': u'76310', 'email': u'gallaghermatthew@yahoo.com', 'name': u'robert thomas'}>
<Hit {'category': u' electron ', 'description': u' headphon ', 'title': u' headphon ', 'id': 218, 'phone': u'8419106187', 'address': u'76311', 'email': u'michael26@gmail.com', 'name': u'joseph lucas'}>
<Hit {'category': u' electron ', 'description': u' headphon ', 'title': u' headphon ', 'id': 227, 'phone': u'7894825650', 'address': u'76367', 'email': u'hflores@hotmail.com', 'name': u'nathaniel gray'}>
<Hit {'category': u' electron ', 'description': u' headphon ', 'title': u' headphon ', 'id': 235, 'phone': u'3941476875', 'address': u'76367', 'email': u'john08@hotmail.com', 'name': u'ronald meyer'}>
<Hit {'category': u' electron ', 'description': u' mixtur veteran ticket visitor ', 'title': u' electron ', 'id': 7972, 'phone': u'2111749116', 'address': u'32456', 'email': u'coxalexis@snyder.biz', 'name': u'matthew washington'}>
<Hit {'category': u' electron ', 'description': u' beat ', 'title': u' headphon ', 'id': 84, 'phone': u'6177769607', 'address': u'76301', 'email': u'jamesbarnes@stewart-sims.net', 'name': u'noah flores'}>
<Hit {'category': u' electron ', 'description': u' jbl ', 'title': u' headphon ', 'id': 89, 'phone': u'7782999521', 'address': u'76301', 'email': u'diana11@hotmail.com', 'name': u'douglas smith'}>
<Hit {'category': u' electron ', 'description': u' brand -soni  ', 'title': u' headphon ', 'id': 92, 'phone': u'9401234567', 'address': u'76301', 'email': u'nicole123@my.msutexas.edu', 'name': u'nicole nelson'}>
<Hit {'category': u' electron ', 'description': u' soni ', 'title': u' headphon ', 'id': 99, 'phone': u'5689507625', 'address': u'76302', 'email': u'williamsdaniel@hotmail.com', 'name': u'michael howell'}>
<Hit {'category': u' book ', 'description': u' comput scienc 2.0 beginn crash course:javascript ', 'title': u' textbook ', 'id': 85, 'phone': u'7278880452', 'address': u'76301', 'email': u'frederickjohnson@hotmail.com', 'name': u'alexis martinez'}>
<Hit {'category': u' book ', 'description': u' comput scienc 2.0 beginn crash course: python ', 'title': u' textbook ', 'id': 129, 'phone': u'7408885872', 'address': u'76305', 'email': u'coletravis@werner-howe.com', 'name': u'johnathan owens'}>
<Hit {'category': u' book ', 'description': u' data and analyt for instruct design ', 'title': u' textbook ', 'id': 141, 'phone': u'7741786272', 'address': u'76305', 'email': u'jonathan79@reyes.com', 'name': u'kimberly palmer'}>
<Hit {'category': u' book ', 'description': u' ntroduct to linear algebra ', 'title': u' textbook ', 'id': 151, 'phone': u'1081915389', 'address': u'76305', 'email': u'igriffin@hotmail.com', 'name': u'mary lowery'}>
<Hit {'category': u' book ', 'description': u' a complet guid to the googl cloud platform: comput scienc technolog ', 'title': u' textbook ', 'id': 180, 'phone': u'9227982202', 'address': u'76308', 'email': u'krystal25@gmail.com', 'name': u'deborah perez'}>
<Hit {'category': u' book ', 'description': u' the ai revolut in medicine: gpt-4 and beyond ', 'title': u' textbook ', 'id': 198, 'phone': u'8054854980', 'address': u'76309', 'email': u'williamserin@hotmail.com', 'name': u'lisa kent'}>
